comments,likes,Target
mza,0,Akhilesh
imaandaar patrakaar  timespan,74,Akhilesh
बीजेपी प्रतिनिधि हे,2,Akhilesh
bar interview maza aa,20,Akhilesh
akhilesh yadav  rajbhar sbko bina logic baate wajah  bjp aaayygi akhilesh yadav,0,Akhilesh
akhilesh rocks,0,Akhilesh
खिसयानी बिल्ली खंभा नोचेईमानदार,134,Akhilesh
jatte jatee bhii pel diaa akhilesh bhaiyaa,0,Akhilesh
सच देख लो,0,Akhilesh
ईमानदार कहने चेहरा लाल,16,Akhilesh
anjana om modi acche dhoya akhilesh,0,Akhilesh
dhoti khol haibhot hard akhilesh,0,Akhilesh
मेरा वोट रोजगार देगा मेरा वोट महंगाई कम करेगा मेरा वोट विकास करेगा मेरा वोट प्रदेश मुखिया दिल बड़ा चाहिए मेरा वोट ईमानदारी मेरा वोट महिलाओ सम्मान इसलिए मेरा वोट श्री अखिलेश यादव,164,Akhilesh
anjana om modi emandar,0,Akhilesh
निर्भीक ईमानदार नेताअखिलेश जिंदाबाद मंहगाई बेरोज़गारी मारकिसान बदहाल,42,Akhilesh
रट आया अगले बोलना वही  ऐसा पढ़ा लिखा भगवान बनाये,0,Akhilesh
jay bhim,1,Akhilesh
akhilesh aaj dil jeet liya,19,Akhilesh
सुपर स्टार नेता,1,Akhilesh
अखिलेश जोरदार औऱ प्रभावी वार्ता,18,Akhilesh
imandaar anjana,0,Akhilesh
मार्च अखिलेश यादव,0,Akhilesh
akhilesh yadav singing mind  emandaar kehne kisiko mirchi lage karoon,62,Akhilesh
aayegi yogijii hii jay shri ram jii,1,Akhilesh
insha allah badlav insha allah,0,Akhilesh
channel cut audio akhilesh yadav whythat godi media ईमानदार पत्रकार अंजना मोदी,15,Akhilesh
congress lao desh bachao,1,Akhilesh
arey imamdar kejriwal patent,0,Akhilesh
मेरे लकड़ी खाना बनाता है   कमाता हु   गैस कैसे भरवाए।,60,Akhilesh
ईमानदार पत्रकार,0,Akhilesh
waah waah waah waaheemaandaar patrakar,0,Akhilesh
इमानदार पत्रकार मजा,17,Akhilesh
samjhdar anjana,0,Akhilesh
गोदी मीडिया ऐसा जवाब देना चाहिए,1,Akhilesh
anjana ji mje imandari  pr  direct beijjatigjb,43,Akhilesh
imandaar,0,Akhilesh
ईमानदार पत्रकार मजा,0,Akhilesh
मोदी   minimum government maximum governance मोदी   बाद minimum governance maximum advertisements,15,Akhilesh
अंजना ईमानदार पत्रकार,0,Akhilesh
totally roasted,51,Akhilesh
sir,1,Akhilesh
love anjana,0,Akhilesh
awsome interviewapki akhilesh sarkaarbharat mata jai,18,Akhilesh
great sir,0,Akhilesh
ईमानदारी चुभती भाई,0,Akhilesh
galti thi neta ni skta bada neta hai,22,Akhilesh
wahhhh,0,Akhilesh
ham apke   apki sarkar banegi,0,Akhilesh
ईमानदार पत्रकार,22,Akhilesh
अंजना ओम कश्यप वरिष्ठ पत्रकार है पार्टी विशेष पक्ष लेकर बहस शोभा देता,0,Akhilesh
wah sir,0,Akhilesh
बाबा विदाई  ढिलाई जय अखिलेश जय समाजवाद,39,Akhilesh
aag lagni shuru imaandaar didi,0,Akhilesh
nice akhilesh,0,Akhilesh
अखिलेश यादव जिंदाबाद,22,Akhilesh
sawal jawab akhilesh pas,1,Akhilesh
jai samajwad,1,Akhilesh
अंजना गुस्सा गोदी मीडिया।,118,Akhilesh
जय हिंद,0,Akhilesh
jay samajwadi party jindabad akhilesh yadav cm,16,Akhilesh
jay akhilesh jay samaaj,0,Akhilesh
lagi lagi beimaaan imandar kahoge jalegi hahahahaha,1,Akhilesh
हमें आज समझ आया ईमानदार प्रत्रकार कैसे,40,Akhilesh
अखिलेश यादव जिंदाबाद,1,Akhilesh
अखिलेश यादव जिंदाबाद,1,Akhilesh
जय अखिलेश तय अखिलेश विजय अखिलेश ईमानदार पत्रकार,33,Akhilesh
imandar,0,Akhilesh
imandar,0,Akhilesh
ajj intervew maza aagaya,81,Akhilesh
बार बार अखिलेश जवाबों काटा हैवैसे कभी ईमानदार लोगों पूछ दिखाओ।।।,0,Akhilesh
anjana om kashyap samane   bicycle,1,Akhilesh
akhilesh yadav rock stage,18,Akhilesh
gussa  honest report,0,Akhilesh
demand timestamp imaandar mentions irk lady,0,Akhilesh
maza aa akhilesh jii my favorite song leli,27,Akhilesh
anjana ulta sidha haialag chutiyapa yrr,1,Akhilesh
payari samjh gyii anjanaomkashyap,0,Akhilesh
मजेदार interview,38,Akhilesh
wah wah wah,0,Akhilesh
इन्टरव्यू क्यो देते अखिलेश,23,Akhilesh
जय जवान जय किसान जय विज्ञान नारा किसने थाa चौधरी चरण सिंहb महात्मा गांधीc अटल बिहारी वाजपेयी,0,Akhilesh
sach sach,0,Akhilesh
इमानदार मीडिया joke,41,Akhilesh
akhilesh yadav acche kam azamgarh poccho batatey batatey thak jaunga azamgarh aims pass lakin yogi gorakhpur banwadiya banwayajay samajwadi,0,Akhilesh
educated politician akhilesh yadav,16,Akhilesh
wah sir politician pure interview sirf development baat aor bahrupiya jumla party sirf hindu  muslim ram rahim aor logo asal mudde bhatkana yhi kaam,0,Akhilesh
anjana nervous interview,29,Akhilesh
akhilesh sir jagah asauddin owaisi sahab najara pure munch ka,0,Akhilesh
wahh akhilesh bhayya dhajjiyaan uda godi media,0,Akhilesh
beiman chor dangebaaz ptrakar imaandar bolenge gaali lage gussa aaega akhilesh imaandar shabd wapas,17,Akhilesh
ईमानदार,0,Akhilesh
imaandaar anjana om modi,0,Akhilesh
akhilesh interview talk work cast religionthat sign indicate win election,37,Akhilesh
students eslye akhilesh भईया,66,Akhilesh
anjana akhilesh rula great cm,0,Akhilesh
hahahaha ईमानदारी बदनामिया नजर आने लगी तुम्हे बईमान कह हूं,20,Akhilesh
million coming days,0,Akhilesh
excellent job,0,Akhilesh
अखिलेश यादव वजह आजतक trp बढ़ गई,61,Akhilesh
pr kisano line kaatdi,0,Akhilesh
jay akhilesh jay sapa jay hind,0,Akhilesh
west bengal  vote akhilesh yadav jii,19,Akhilesh
godi media queen anjana om modi,0,Akhilesh
great interview akhilesh yadav,16,Akhilesh
samaj,0,Akhilesh
anjana mam start coaching center communicate others salute mam press,0,Akhilesh
vote akhilesh cm govt rojgaar,14,Akhilesh
aggressive hoke akhilesh argument inhone imandaari saawal yogi modi mudde hainmai mudda bta deta hucovid  nd wave saari governments country fail puch lijiye yhi sawal gussa krke,0,Akhilesh
oe baba baba baba kya maree akhilesh,0,Akhilesh
आज अंजना पता चला ईमानदारी शब्द आज मीडिया सच पत्रकारिता काम कम चाटुकारिता काम ज्यादा आज अंजना बात अखिलेश एहसाह करा,50,Akhilesh
akhilesh interview dekhta turant side rakhate sunta hu mamta akhilesh desh premi hai,0,Akhilesh
modi yogi jay shree ram,1,Akhilesh
जयंत चौधरी अखिलेश यादव जीतेंगे,35,Akhilesh
imaandar,0,Akhilesh
सपा जवाब,16,Akhilesh
imaandar,0,Akhilesh
आता अंजना बजा चला जाता,1,Akhilesh
बार बार भईया ईमानदार मत बोला करिए,24,Akhilesh
akhilesh bhaiya aa hai   interview sir,0,Akhilesh
anjana kashyap dhamki akhilesh yadav ser sarkar banane hairahi baat bjp party chaplushi,1,Akhilesh
shree akhilesh yadav jhooth hai,18,Akhilesh
akhilesh kaaa baap jeete gaaaa jai cycle wlo jaiiiiiii,0,Akhilesh
min maja aa jali,0,Akhilesh
akhilesh jit agrim badhai,31,Akhilesh
akki bhaiya,0,Akhilesh
वाह  बच्चे अखिलेश यादव जवाब,0,Akhilesh
पहली बार कॉमेंट पढ़ा आज अखिलेश वजह कॉमेंट दिखा सब समाजवादी पार्टी अच्छा फीड बैक दे मीडिया कितनी ईमानदार इंटरव्यू बता,26,Akhilesh
pora godi media,0,Akhilesh
akhiles anjna achha lgta,0,Akhilesh
